session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,commands,event_types,raw_event_count,file_transfer_bytes,label,tactics,source,split,persona,ip_source,target_group,target_criticality,identity_is_synthetic,ip_is_synthetic,ts_is_synthetic,real_user,real_client_ip,real_target_ip,real_target_hostname,mitre,composition,attack_command_count,campaign_id,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil,new_source_ip_for_user,new_source_ip_globally,ip_foreign_to_user,distinct_source_ips_prior,distinct_source_ips_24h,source_ip_entropy
gen-1f486227e1ea817c3eac1d1f,ghita,p_dev,10.20.10.149,10.10.40.18,dev-01,2026-06-15T02:39:39+00:00,2026-06-15T02:41:26.303086+00:00,107.3,"['find /var/log -type f', ""grep 'ssh' /var/log/messages"", ""awk '{$2 += 100; print}' file.txt"", 'git', ""awk 'NR <= 10' file.txt"", ""grep 'token' *.json"", 'awk \'{gsub(""\t"", "",""); print}\' file.txt', 'echo ""python3 -c \\""import os, base64;exec(base64.b64decode(\'aW1wb3J0IG9zCm9zLnBvcGVuKCdlY2hvIGF0b21pYyB0ZXN0IGZvciBtb2RpZnlpbmcgYSBTeXN0ZW1kIFNlcnZpY2UgVDE1NDMuMDAyID4gL3RtcC9UMTU0My4wMDIuc3lzdGVtZC5zZXJ2aWNlLm1vZGlmaWNhdGlvbicpCg==\'))\\"""" | sudo tee -a /etc/init.d/T1543.002', ""awk '{sum+=$3} END {print sum}' data.txt"", 'find /home -type l', ""awk '{c += length($0)} END {print c}' file.txt"", ""grep 'ssh' /var/log/messages"", ""awk '{print $NF}' data.txt"", ""grep 'token' *.json""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,attack,['persistence'],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,['T1543.002'],buried,1,camp-e818df17,SSH,1,2026-06-15 02:39:39+00:00,2026-06-15 02:41:26.303086+00:00,107.3,2,1,0,14,0.8571428571428571,44.0,3.521640636343318,0,0,1,0,0,0,0,0,0,13,1,1.9102857271454774
gen-9ac50d4f93ba6473d2b7f1ac,leila,bastionsvc,10.20.40.78,10.10.30.17,web-stg-02,2026-06-25T15:09:31+00:00,2026-06-25T15:09:39.194593+00:00,8.19,"['curl --help', 'ls -i /', 'du -B 1Y', 'curl --help', 'free -h -l', 'systemctl', 'ls -i /', 'cp', 'du -ah | sort -hr', 'df -h --output=source,fstype,target']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-25 15:09:31+00:00,2026-06-25 15:09:39.194593+00:00,8.19,15,0,0,10,0.8,11.7,2.9219280948873623,0,0,0,0,0,0,0,0,0,61,4,2.2199466200818203
gen-5b8fd52667f89de55aa5756a,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-12T08:11:57+00:00,2026-06-12T08:12:02.950699+00:00,5.95,"['sleep', 'sleep', 'find /home -not -name ""*.bak""', 'find /home -regex "".*/[A-Z]{3}[0-9]{2}\\.csv""', 'cat -b file.txt', 'du --version']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-12 08:11:57+00:00,2026-06-12 08:12:02.950699+00:00,5.95,8,0,0,6,0.8333333333333334,18.333333333333332,2.2516291673878226,0,0,0,0,0,0,0,0,0,31,5,1.3081430813413997
gen-2441658ed0a4591dbd72e687,salma,p_audit,203.0.113.80,10.10.50.28,mon-01,2026-06-29T10:49:12+00:00,2026-06-29T10:51:07.609692+00:00,115.61,"['grep cron /etc/rsyslog.d/50-default.conf', 'ls -S | head -n 5', 'ls -lu', 'ls -X /usr/include', 'find . -type d | ls -R', 'cat /proc/version', 'ls -it', 'find /tmp -type d', 'ls -iF', 'cat /proc/version', 'w', '. ~/.bashrc']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,attack,['log_tamper'],generated,train,auditor,external,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,['T1070.003'],buried,1,camp-d3d48153,SSH,1,2026-06-29 10:49:12+00:00,2026-06-29 10:51:07.609692+00:00,115.61,10,0,0,12,0.9166666666666666,14.833333333333334,3.4182958340544896,0,0,0,0,0,0,1,1,0,56,2,1.5568521720204895
gen-74bbda56e415860995ef8b0b,amine,p_audit,10.20.30.162,10.10.30.15,web-prod-02,2026-06-01T15:01:58+00:00,2026-06-01T15:02:03.426312+00:00,5.43,"['ls -lA', 'ls -lA', 'ls', 'ls -lA', 'ls -tr ..', 'ls -S /usr/bin']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,auditor,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-01 15:01:58+00:00,2026-06-01 15:02:03.426312+00:00,5.43,15,0,0,6,0.6666666666666666,7.166666666666667,1.792481250360578,0,0,0,0,0,0,0,0,0,8,8,2.8464393446710154
gen-569db57e10c238ba8df1363a,imane,p_dev,10.20.10.123,10.10.40.23,build-01,2026-06-17T08:10:57+00:00,2026-06-17T08:11:00.258850+00:00,3.26,"['git', 'awk \'{printf ""%e\\n"", $3}\' file.txt', ""awk '{sum+=$3} END {print sum}' data.txt"", 'find /tmp \\( -user alice -o -user bob \\)', 'find /usr -type l']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-17 08:10:57+00:00,2026-06-17 08:11:00.258850+00:00,3.26,8,0,0,5,1.0,26.8,2.321928094887362,0,0,0,0,0,0,0,0,0,23,4,2.0404202318178313
gen-00458571bab01a78c5b082ae,amine,p_audit,10.20.30.162,10.10.50.27,backup-01,2026-06-11T13:48:21+00:00,2026-06-11T13:48:29.911800+00:00,8.91,"[""ls -l | grep '^l'"", 'cat -n file.txt', 'w', 'echo """" > ~/.bash_history', ""ls -l | grep '^l'"", ""ls -l | grep '^l'"", 'ls -R -L 2', 'w', 'ls -l ~', 'uptime']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,attack,['log_tamper'],generated,train,auditor,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,['T1070.003'],buried,1,,SSH,1,2026-06-11 13:48:21+00:00,2026-06-11 13:48:29.911800+00:00,8.91,13,0,0,10,0.7,11.6,2.6464393446710157,0,0,0,0,0,0,0,0,0,26,5,1.568781858213366
gen-248834ad4fdf419fc42a08c7,yassine,p_dev,10.20.10.87,10.10.30.14,web-prod-01,2026-06-17T05:51:34+00:00,2026-06-17T05:52:21.276042+00:00,47.28,"['cat file1.txt file2.txt', 'perl -ne print /etc/passwd', 'find /var/log -mtime -1', 'find /srv -path ""*/logs"" -prune -o -type f -print', 'awk \'$2 == ""admin""\' users.txt', 'find /srv -path ""*/logs"" -prune -o -type f -print', 'find /var -not -group wheel', 'awk \'$2 == ""admin""\' users.txt', 'cat file.txt | wc -l']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,attack,['cred_access'],generated,train,dev,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],buried,1,camp-4d6a12d5,SSH,1,2026-06-17 05:51:34+00:00,2026-06-17 05:52:21.276042+00:00,47.28,5,1,0,9,0.7777777777777778,30.555555555555557,2.725480556997868,1,0,0,0,0,0,0,0,0,20,2,2.0677039304330393
gen-1fbac4a57b42ab7a65b9edd6,sara,p_admin,10.30.0.11,10.10.50.27,backup-01,2026-06-12T04:34:45+00:00,2026-06-12T04:34:49.959957+00:00,4.96,"['du', 'curl --help', 'du', 'free -g -w', 'ls -d /.*', 'curl --help']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,jump,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-12 04:34:45+00:00,2026-06-12 04:34:49.959957+00:00,4.96,4,1,0,6,0.6666666666666666,7.5,1.9182958340544896,0,0,0,0,0,0,1,0,1,24,4,1.1924686985162285
gen-0d8e17af40b593401ad93f30,leila,bastionsvc,10.20.40.166,10.10.30.17,web-stg-02,2026-06-19T09:08:22+00:00,2026-06-19T09:08:26.399916+00:00,4.4,"['cd /usr/share/terminfo', 'ls -lRhtr', 'ls -lRhtr', 'ls -lRhtr', 'ls -lRhtr', 'ls -lRhtr']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-19 09:08:22+00:00,2026-06-19 09:08:26.399916+00:00,4.4,9,0,0,6,0.3333333333333333,11.166666666666666,0.6500224216483541,0,0,0,0,0,0,0,0,0,47,6,2.219478120696437
gen-d7978c33652cc93824b2b793,salma,p_audit,10.20.30.37,10.10.40.21,dev-04,2026-06-15T11:43:04+00:00,2026-06-15T11:43:13.007100+00:00,9.01,"['find /home -type f -print', ""grep -o 'user' users.txt"", 'cat -T file.txt', 'ls -v /boot', 'uptime', 'find /home -type f -print', 'find /home -type f -print', 'last', 'cat /proc/cpuinfo', 'cat -T file.txt', ""grep 'eth0' /var/log/syslog""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,auditor,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-15 11:43:04+00:00,2026-06-15 11:43:13.007100+00:00,9.01,11,0,0,11,0.7272727272727273,17.636363636363637,2.8453509366224368,0,0,0,0,1,0,0,0,0,23,4,1.141207369643792
gen-6a669cc6aa188d9338bc4223,leila,bastionsvc,10.20.40.78,10.10.50.28,mon-01,2026-06-25T07:25:54+00:00,2026-06-25T07:26:00.733371+00:00,6.73,"['ls -tr | head -n 1', 'du -ah', 'free -b -l', 'ls -tr | head -n 1', 'cd projects', 'curl --help', 'ping', 'cd /var/log/hp']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,admin,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-25 07:25:54+00:00,2026-06-25 07:26:00.733371+00:00,6.73,7,1,0,8,0.875,11.5,2.75,0,0,0,0,0,0,0,0,0,60,4,2.2176313984705516
gen-a8bcbf4df59b63d4c85556c1,amine,p_audit,10.99.207.184,10.10.50.28,mon-01,2026-06-08T12:09:17+00:00,2026-06-08T12:09:29.255533+00:00,12.26,"['find /var/log -type f', 'ls -l ~/.bashrc', 'ls -m', 'ls -l ~/.bashrc', 'ls -U', 'find /home -regex "".*/[A-Z]{3}[0-9]{2}\\.csv""', 'cat file.txt | grep pattern', 'grep cron /etc/rsyslog.d/50-default.conf', ""grep '[0-9]' file.txt"", 'cat <(ls /etc) <(ls /usr)', 'find /tmp -type d', ""ls -l | grep '^l'"", 'find /var/log -type f', ""cat file.txt | tr 'a-z' 'A-Z'""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,benign,[],generated,train,auditor,vpn,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-08 12:09:17+00:00,2026-06-08 12:09:29.255533+00:00,12.26,12,0,0,14,0.8571428571428571,21.571428571428573,3.521640636343318,0,0,0,0,0,0,1,1,0,12,3,1.0972181996692494
gen-515a3eea6f69a1cfc19666e9,imane,p_dev,10.20.10.99,10.10.40.20,dev-03,2026-06-11T11:20:57+00:00,2026-06-11T11:21:03.112069+00:00,6.11,"[""awk '/^[0-9]/' file.txt"", 'find /tmp -regex "".*/[a-z]+\\.sh""', 'find /tmp -regex "".*/[a-z]+\\.sh""', 'find /home/user -type f -name ""report*""', 'find /tmp -regex "".*/[a-z]+\\.sh""', 'find /home -inum 123456', 'cat file.txt | column -t', 'cd']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-11 11:20:57+00:00,2026-06-11 11:21:03.112069+00:00,6.11,11,0,0,8,0.75,25.875,2.4056390622295662,0,0,0,0,0,0,0,0,0,16,3,1.9020590690200985
gen-fd3d2de92a85ef64ac59a092,salma,p_audit,10.20.30.37,10.10.20.12,db-prod-03,2026-06-02T13:22:36+00:00,2026-06-02T13:22:43.168078+00:00,7.17,"['ls -lR /var/log', 'cat -n file.txt', 'ls -lR /var/log', ""grep 'CRON' /var/log/syslog | grep 'CMD'"", 'cat -n file.txt', 'ls -lR /var/log', 'w', 'find /tmp -type f -newerct ""2025-06-01""', 'last']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-02 13:22:36+00:00,2026-06-02 13:22:43.168078+00:00,7.17,13,0,0,9,0.6666666666666666,17.666666666666668,2.4193819456463714,0,0,0,0,1,0,0,0,0,4,4,0.9000224216483541
gen-c1bcad39aaa48fba92c8c843,leila,bastionsvc,10.20.40.166,10.10.30.17,web-stg-02,2026-06-18T15:46:31+00:00,2026-06-18T15:46:35.234880+00:00,4.23,"['cd /usr/share/backgrounds', 'uptime', 'du -B 1Q', 'cd /var/log/apache2', 'df -t ext4', 'df -h --output=source,used,avail,pcent']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-18 15:46:31+00:00,2026-06-18 15:46:35.234880+00:00,4.23,15,0,0,6,1.0,17.666666666666668,2.584962500721156,0,0,0,0,0,0,0,0,0,45,7,2.1931314434107043
gen-1d7daf67f6703f3b8ba4a65d,amine,p_audit,10.20.30.162,10.10.30.15,web-prod-02,2026-06-26T11:07:20+00:00,2026-06-26T11:07:27.253076+00:00,7.25,"[""grep 'error' access.log"", ""grep -E '[0-9]+\\.[0-9]+\\.[0-9]+\\.[0-9]+' access.log"", 'ls -lRh ~', ""grep -E '[0-9]+\\.[0-9]+\\.[0-9]+\\.[0-9]+' access.log"", 'find /var -group admin', ""grep 'error' access.log"", ""grep -E 'http[s]?://\\S+' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-26 11:07:20+00:00,2026-06-26 11:07:27.253076+00:00,7.25,11,0,0,7,0.7142857142857143,30.285714285714285,2.2359263506290326,0,0,0,0,0,0,0,0,0,35,1,1.1422912663166231
gen-228b96c681ccf16bf0be2698,reda,bastionsvc,10.20.40.74,10.10.30.17,web-stg-02,2026-06-04T14:33:03+00:00,2026-06-04T14:33:12.230910+00:00,9.23,"['df -h --output=source,used,avail,pcent', 'curl --help', 'cd /usr/share/xfce4', 'curl --version', 'free --tebi', 'free --tebi', 'curl --version', 'free --tebi', 'cd /usr/share/zoneinfo/Asia', 'free --tebi', 'ls -lt --time=atime']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,admin,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-04 14:33:03+00:00,2026-06-04 14:33:12.230910+00:00,9.23,14,0,0,11,0.6363636363636364,16.90909090909091,2.550340709546388,0,0,0,0,0,0,0,0,0,6,4,0.6073108582109139
gen-5011ede90fc682aaee13abc2,leila,bastionsvc,10.20.40.166,10.10.30.17,web-stg-02,2026-06-12T10:02:44+00:00,2026-06-12T10:02:46.206686+00:00,2.21,"['free -g -l', 'curl --version', 'curl --version', 'cd /dev']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,admin,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-12 10:02:44+00:00,2026-06-12 10:02:46.206686+00:00,2.21,10,0,0,4,0.75,11.25,1.5,0,0,0,0,0,0,0,0,0,27,4,2.023237982404557
gen-21398cf84372f64518594cb7,omar,p_dba,10.20.20.23,10.10.50.27,backup-01,2026-06-12T07:29:39+00:00,2026-06-12T07:29:46.939172+00:00,7.94,"['grep pattern file.txt | tail', 'grep pattern file.txt | tail', 'df -Ph', 'cat file.txt | grep pattern', 'find /data -path ""*/backup"" -prune -o -type f -print', 'find . -type d | ls -R', 'grep pattern file.txt | tail', 'find /var -type f -a -size +1M', 'du -P']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dba,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-12 07:29:39+00:00,2026-06-12 07:29:46.939172+00:00,7.94,7,1,0,9,0.7777777777777778,25.11111111111111,2.6416041678685938,0,0,0,0,0,0,0,0,0,22,5,0.964490908068737
gen-3fc6a4b626050196f2fbdac1,hamza,p_dba,10.20.20.92,10.10.20.10,db-prod-01,2026-06-17T10:40:12+00:00,2026-06-17T10:40:16.540037+00:00,4.54,"['find /opt \\( -perm 644 -o -perm 600 \\)', 'find /opt \\( -perm 644 -o -perm 600 \\)', 'df -h --output=target,avail', 'find /opt \\( -perm 644 -o -perm 600 \\)', 'find /home -not -name ""*.bak""']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-17 10:40:12+00:00,2026-06-17 10:40:16.540037+00:00,4.54,10,0,0,5,0.6,34.0,1.3709505944546687,0,0,0,0,0,0,0,0,0,39,5,1.2662034136825497
gen-2c8da2e61b6e82f32d25c3f3,karim,p_dba,10.20.20.192,10.10.20.10,db-prod-01,2026-06-22T11:52:50+00:00,2026-06-22T11:52:53.367156+00:00,3.37,"[""grep -r 'function' ."", 'cat -b file.txt', 'du -B 128M', ""grep '^#!/bin/bash' *.sh""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-22 11:52:50+00:00,2026-06-22 11:52:53.367156+00:00,3.37,11,0,0,4,1.0,17.25,2.0,0,0,0,0,0,0,0,0,0,35,9,1.2613560711112488
gen-43d2c5af2c5a9d9c3f2271f5,reda,bastionsvc,10.20.40.74,10.10.30.14,web-prod-01,2026-06-18T16:11:06+00:00,2026-06-18T16:11:14.409148+00:00,8.41,"['free -b -w', 'cd /var/run', 'ls -Sr ~', 'curl --help', 'free -w -t', 'cd /var/lock', 'systemctl', 'who', 'cd /var/run', 'ls -Sr ~']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-18 16:11:06+00:00,2026-06-18 16:11:14.409148+00:00,8.41,16,0,0,10,0.8,9.3,2.9219280948873623,0,0,0,0,1,0,0,0,0,22,3,0.9437063494769751
gen-32ae5cb9d4576672948be548,khadija,p_dev,10.20.10.193,10.10.30.16,web-stg-01,2026-06-09T12:09:11+00:00,2026-06-09T12:09:18.381155+00:00,7.38,"[""awk 'NR <= 10' file.txt"", 'awk \'{gsub("","", "" ""); print}\' file.txt', 'cd', 'awk \'{gsub("","", "" ""); print}\' file.txt', ""grep '^//' main.c"", ""awk '{print $1}' *.log"", 'find /opt -not -iname ""*.tmp""', ""awk '{print $1}' *.log""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-09 12:09:11+00:00,2026-06-09 12:09:18.381155+00:00,7.38,12,0,0,8,0.75,23.875,2.5,0,0,0,0,0,0,0,0,0,10,3,0.7654527518239898
gen-d73a0e2d01550f52bb7202dd,yassine,p_dev,10.20.10.87,10.10.40.19,dev-02,2026-06-29T10:26:12+00:00,2026-06-29T10:26:20.452097+00:00,8.45,"['touch', 'touch', ""grep -i 'error' logs/*.log"", 'find /tmp -regex "".*/[a-z]+\\.sh""', 'find /srv -not -user root', ""awk '!/^#/ {print NR, $0}' file.txt"", ""awk '!/^#/ {print NR, $0}' file.txt"", 'git', ""awk '!/^#/ {print NR, $0}' file.txt"", 'cd', 'git']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 10:26:12+00:00,2026-06-29 10:26:20.452097+00:00,8.45,10,0,0,11,0.6363636363636364,18.727272727272727,2.6635327548042547,0,0,0,0,0,0,0,0,0,33,3,2.2244419208825055
gen-d311a718e23d3f30a9648836,omar,p_dba,10.20.20.23,10.10.20.12,db-prod-03,2026-06-30T11:52:05+00:00,2026-06-30T11:52:10.461744+00:00,5.46,"['df -t nfs', 'find /data -regex "".*/2025/.*\\.txt""', 'du file.txt', 'ps', 'find /data -regex "".*/2025/.*\\.txt""', 'du -B 256T']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-30 11:52:05+00:00,2026-06-30 11:52:10.461744+00:00,5.46,11,0,0,6,0.8333333333333334,17.0,2.2516291673878226,0,0,0,0,0,0,0,0,0,55,6,1.1802170657073263
gen-bb18d93a3165cd883dfbdd32,amine,p_audit,10.20.30.162,10.10.50.28,mon-01,2026-06-16T14:54:56+00:00,2026-06-16T14:55:01.325871+00:00,5.33,"['ls -lR', 'ls -lS ..', 'ls -tr | head -n 1', 'find /home -atime +30', 'ls --no-group', 'last', ""grep 'eth0' /var/log/syslog""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-16 14:54:56+00:00,2026-06-16 14:55:01.325871+00:00,5.33,14,0,0,7,1.0,14.0,2.8073549220576037,0,0,0,0,1,0,0,0,0,32,4,1.3955989483658637
gen-0895b8d00cef33277363be31,asma,p_audit,10.20.30.100,10.10.50.27,backup-01,2026-06-08T14:47:59+00:00,2026-06-08T14:48:06.052344+00:00,7.05,"['find /home -size 50M', 'last', 'find /opt -type s', 'find . -type f | tail -n 5', 'find /var -gid 100', 'ls -laS', 'ls -l ..']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-08 14:47:59+00:00,2026-06-08 14:48:06.052344+00:00,7.05,14,0,0,7,1.0,14.285714285714286,2.8073549220576037,0,0,0,0,1,0,0,0,0,7,3,0.8142118339368116
